Compound_Score,Neg_Score,Neu_Score,Pos_Score,Timestamp,Tweet_Text,Tweets_Ago,User
-0.2732,0.095,0.905,0.0,Mon Jan 08 20:25:06 +0000 2018,"The charges against the Bundys, who led an armed standoff at their ranch in 2014, have been dismissed by a federal… https://t.co/mwlFaxG1qr",11,nytimes
0.0258,0.176,0.644,0.18,Mon Jan 08 20:10:06 +0000 2018,"Best: Oprah Winfrey's speech, Natalie Portman's one-liner 
Worst: Mostly silent men, some of those red-carpet inter… https://t.co/xttPAYDe4N",12,nytimes
-0.7579,0.255,0.745,0.0,Mon Jan 08 19:55:13 +0000 2018,"How an abolitionist, pro-North Civil War hymn came to be the fight song of a football team in the Deep South https://t.co/Nl908Tb50x",13,nytimes
-0.1154,0.065,0.935,0.0,Mon Jan 08 19:40:06 +0000 2018,"Carrie Gracie said she was offered a raise before resigning as the BBC’s China editor, but one that still did not b… https://t.co/fjI9hJ0OIN",14,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:25:02 +0000 2018,RT @nytimesES: Casi 200.000 salvadoreños que tenían permiso de vivir en Estados Unidos por más de una década ahora deberán irse del país. h…,15,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:10:04 +0000 2018,"Marinate today, grill tomorrow https://t.co/JoFJ3RdE5z",16,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:00:09 +0000 2018,RT @comradewong: How will a reborn Chinese empire shape the world? My thoughts on leaving China after nearly a decade reporting there for t…,17,nytimes
-0.765,0.28,0.72,0.0,Mon Jan 08 18:47:55 +0000 2018,Breaking News: A fraternity has been banned from operating in Pennsylvania for 10 years after a pledge died in a 20… https://t.co/yIZI20F5MF,18,nytimes
0.4404,0.0,0.854,0.146,Mon Jan 08 18:35:09 +0000 2018,"A handful of Mexican towns and cities are effectively seceding from the state. Sometimes with money, sometimes with… https://t.co/0yVm5GFYnA",19,nytimes
-0.5106,0.226,0.656,0.118,Mon Jan 08 18:20:28 +0000 2018,"RT @adamliptak: “I have wondered if black people even have souls,” said a juror in a death penalty case.  On Monday, the Supreme Court call…",20,nytimes
0.4767,0.0,0.763,0.237,Mon Jan 08 22:32:04 +0000 2018,The complete list of winners at the 2018 Golden Globes https://t.co/bhC6fTb4B8,21,nytimes
-0.5574,0.175,0.825,0.0,Mon Jan 08 22:17:03 +0000 2018,New Jersey lifted a ban on a bestselling book about mass incarceration after the ACLU called the prohibition “ironi… https://t.co/BGn8CeeaGR,22,nytimes
-0.0516,0.152,0.741,0.107,Mon Jan 08 22:00:39 +0000 2018,"“We had hope that if we worked hard, paid our taxes and didn’t get in trouble we would be allowed to stay” https://t.co/X8L2cyVr7Z",23,nytimes
0.7065,0.119,0.593,0.288,Mon Jan 08 21:47:05 +0000 2018,The genetic fingerprinting methods that have been so successful in the criminal justice system are now being used t… https://t.co/yb8pmDYv99,24,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 21:33:08 +0000 2018,"Opinion: Oprah, don't do it https://t.co/ElEv8o20TP",25,nytimes
-0.5719,0.198,0.802,0.0,Mon Jan 08 21:20:03 +0000 2018,The @nytimesbooks review of “Fire and Fury: Inside the Trump White House” by Michael Wolff https://t.co/f96fh7MwFn,26,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 21:10:05 +0000 2018,"RT @rpogrebin: BIG ART NEWS A Mega-dealer is getting more mega: David Zwirner is planning a new $50m gallery in Chelsea, designed by Renzo…",27,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 20:55:04 +0000 2018,"Just about anyone can enter this visa-free zone between Kazakhstan and China — that is, except for men with long be… https://t.co/7Wl4cMH8zS",28,nytimes
-0.0516,0.07,0.93,0.0,Mon Jan 08 20:46:56 +0000 2018,"Another NYT reader's reaction to the Trump administration announcement that nearly 200,000 Salvadorans must leave t… https://t.co/WEhbmWmmQA",29,nytimes
-0.0516,0.074,0.926,0.0,Mon Jan 08 20:40:12 +0000 2018,"A reader reacting to the Trump administration announcement that nearly 200,000 Salvadorans must leave the U.S.… https://t.co/KuCCc2U12J",30,nytimes
-0.2732,0.095,0.905,0.0,Mon Jan 08 20:25:06 +0000 2018,"The charges against the Bundys, who led an armed standoff at their ranch in 2014, have been dismissed by a federal… https://t.co/mwlFaxG1qr",31,nytimes
0.0258,0.176,0.644,0.18,Mon Jan 08 20:10:06 +0000 2018,"Best: Oprah Winfrey's speech, Natalie Portman's one-liner 
Worst: Mostly silent men, some of those red-carpet inter… https://t.co/xttPAYDe4N",32,nytimes
-0.7579,0.255,0.745,0.0,Mon Jan 08 19:55:13 +0000 2018,"How an abolitionist, pro-North Civil War hymn came to be the fight song of a football team in the Deep South https://t.co/Nl908Tb50x",33,nytimes
-0.1154,0.065,0.935,0.0,Mon Jan 08 19:40:06 +0000 2018,"Carrie Gracie said she was offered a raise before resigning as the BBC’s China editor, but one that still did not b… https://t.co/fjI9hJ0OIN",34,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:25:02 +0000 2018,RT @nytimesES: Casi 200.000 salvadoreños que tenían permiso de vivir en Estados Unidos por más de una década ahora deberán irse del país. h…,35,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:10:04 +0000 2018,"Marinate today, grill tomorrow https://t.co/JoFJ3RdE5z",36,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 19:00:09 +0000 2018,RT @comradewong: How will a reborn Chinese empire shape the world? My thoughts on leaving China after nearly a decade reporting there for t…,37,nytimes
-0.765,0.28,0.72,0.0,Mon Jan 08 18:47:55 +0000 2018,Breaking News: A fraternity has been banned from operating in Pennsylvania for 10 years after a pledge died in a 20… https://t.co/yIZI20F5MF,38,nytimes
0.4404,0.0,0.854,0.146,Mon Jan 08 18:35:09 +0000 2018,"A handful of Mexican towns and cities are effectively seceding from the state. Sometimes with money, sometimes with… https://t.co/0yVm5GFYnA",39,nytimes
-0.5106,0.226,0.656,0.118,Mon Jan 08 18:20:28 +0000 2018,"RT @adamliptak: “I have wondered if black people even have souls,” said a juror in a death penalty case.  On Monday, the Supreme Court call…",40,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 18:10:13 +0000 2018,"Nearly 200,000 people from El Salvador who have been allowed to live in the U.S. for more than a decade must leave… https://t.co/XOPsyYGjKI",41,nytimes
0.0258,0.11,0.735,0.155,Mon Jan 08 18:00:17 +0000 2018,RT @ThomasErdbrink: “The problem is that we want two generations after us to live the way we like them to.” https://t.co/HP2qmmJfks,42,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 17:50:19 +0000 2018,"At least 4 people from 3 states have lined up to claim Charles Manson’s body, his property or both in the weeks sin… https://t.co/seg8USY4ll",43,nytimes
-0.5423,0.163,0.837,0.0,Mon Jan 08 17:40:13 +0000 2018,"“We’re already taxed and harassed, and soon they’ll be charging for air,” one fruit and vegetable vendor said https://t.co/P9t15mbBXF",44,nytimes
0.5859,0.0,0.853,0.147,Mon Jan 08 17:30:03 +0000 2018,"RT @dansaltzstein: We got 13,000 applications for our 52 Places Traveler job. We'll announce the winner later this week. In the meantime, a…",45,nytimes
0.6962,0.0,0.776,0.224,Mon Jan 08 17:20:03 +0000 2018,"""The result was one of the most elegant, genuinely chic red carpets I’ve seen in Hollywood. Given meaning by the wo… https://t.co/kvzhTsZrCV",46,nytimes
-0.4973,0.114,0.886,0.0,Mon Jan 08 17:10:08 +0000 2018,"RT @jessbidgood: ""You have to shout to be heard above the wind, but you have nothing intelligent to say.” @kseelye on our trip up Mt. Washi…",47,nytimes
0.7506,0.0,0.67,0.33,Mon Jan 08 17:00:19 +0000 2018,A strong economy typically lifts a president's approval ratings. President Trump seems to be an exception. https://t.co/lFQBzplPI9,48,nytimes
-0.2023,0.141,0.859,0.0,Mon Jan 08 16:45:05 +0000 2018,Here’s a look at the highs and lows of Golden Globes night https://t.co/GFGXxBlCo1,49,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 16:41:02 +0000 2018,It was so hot in Australia that the asphalt melted on a stretch of highway https://t.co/CZAndxpbjy,50,nytimes
0.7125,0.0,0.771,0.229,Mon Jan 08 16:30:22 +0000 2018,"RT @melbournecoal: The new editor of GLAMOUR is...Samantha Barry, the first top editor at Condé Nast with an exclusively digital and televi…",51,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 16:20:07 +0000 2018,FEMA is substantially redrawing New York City’s flood maps to account for climate change. Deciding who is in the fl… https://t.co/AgwOw3TItV,52,nytimes
-0.4215,0.188,0.725,0.087,Mon Jan 08 16:10:04 +0000 2018,"RT @marcatracy: Tonight, Georgia's band will over and over play a Georgia fight song. It's ""Battle Hymn of the Republic."" How the Civil War…",53,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 16:00:34 +0000 2018,Do parents make kids fat? https://t.co/4YjB4jynMC,54,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 15:55:07 +0000 2018,"RT @nytvideo: The Trump administration will end a program that allowed nearly 200,000 people from El Salvador to stay in the U.S. In this v…",55,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 15:51:07 +0000 2018,Some of the economic policies Trump's administration is pursuing are at odds with what many in the farm industry sa… https://t.co/Z6Fw7JV7x9,56,nytimes
0.5994,0.0,0.754,0.246,Mon Jan 08 15:41:05 +0000 2018,"RT @nytopinion: Trump's defenders have learned to praise him in order to steady him, writes @CharlesMBlow https://t.co/M4ihQXJKG9",57,nytimes
-0.836,0.294,0.706,0.0,Mon Jan 08 15:33:07 +0000 2018,"Recy Taylor, who Oprah Winfrey mentioned in her Golden Globes speech, was abducted and raped by 6 white men in 1944… https://t.co/yNKXXg9dpp",58,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 15:20:13 +0000 2018,"President Hassan Rouhani of Iran lashed out at his hard-line opponents: ""One cannot force one's lifestyle on the fu… https://t.co/Q3IPF3oHOu",59,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 15:20:05 +0000 2018,"Breaking News: Nearly 200,000 Salvadorans allowed to live in the U.S. temporarily after 2 earthquakes in 2001 must… https://t.co/m3rU3Opnnb",60,nytimes
0.0258,0.1,0.794,0.105,Mon Jan 08 15:11:08 +0000 2018,RT @NYTScience: “There’s this hollowness yet this ghostlike pain still there which is fascinating from a scientific perspective but horrifi…,61,nytimes
-0.128,0.067,0.933,0.0,Mon Jan 08 15:10:07 +0000 2018,"Seth Meyers wisecracked about the notion that Oprah Winfrey might run for president. By the end of her speech, it s… https://t.co/225ffDJ7bI",62,nytimes
0.7125,0.0,0.762,0.238,Mon Jan 08 15:04:55 +0000 2018,"RT @melbournecoal: BREAK: GLAMOUR has chosen its next top editor: Samantha Barry, an executive producer at CNN. Her digital and television…",63,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 15:00:35 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/nv888KXNiY https://t.co/VofYEJ5Wmx,64,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 14:46:05 +0000 2018,Video: #MeToo leads at the Golden Globes https://t.co/FGqPe6hoY2,65,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 14:41:02 +0000 2018,"Last May, Jared Kushner accompanied President Trump on the pair’s first diplomatic trip to Israel.

Shortly before,… https://t.co/Wh8ixjfeAJ",66,nytimes
-0.2732,0.198,0.684,0.118,Mon Jan 08 14:36:33 +0000 2018,"RT @UpshotNYT: The jobless rate is low; so are the president's approval ratings. Historically, there is something wrong with this picture.…",67,nytimes
-0.8126,0.364,0.571,0.064,Mon Jan 08 14:31:09 +0000 2018,A fire broke out near the top of Trump Tower in New York. A firefighter was hurt by falling debris and 2 civilians… https://t.co/4hDyD7QG0Z,68,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 14:15:14 +0000 2018,Eight pairs of actresses and activists attended the Golden Globes together. Here's what the talked about. https://t.co/sGsKyd6ayI,69,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 14:00:22 +0000 2018,Bannon needs Breitbart. Does Breitbart need Bannon? https://t.co/tZJwuNPPJN,70,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 13:46:07 +0000 2018,Natalie Portman delivered a line that instantly landed among the Golden Globes's most memorable https://t.co/MfWRlh8Qst,71,nytimes
0.0258,0.155,0.687,0.159,Mon Jan 08 13:32:06 +0000 2018,"""The Globes still celebrated the power players of a system in which Harvey Weinstein, whose abuses precipitated the… https://t.co/Wd3YTSqaSn",72,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 13:00:28 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/23Cz3w9O2c https://t.co/CZj0pS6XM0,73,nytimes
-0.7096,0.296,0.704,0.0,Mon Jan 08 12:45:15 +0000 2018,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/aN2PrcD34n,74,nytimes
-0.7003,0.254,0.746,0.0,Mon Jan 08 12:31:05 +0000 2018,"A senior BBC News editor accused the network of operating a ""secretive and illegal"" salary system that pays men mor… https://t.co/JB8M9n4B4r",75,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 12:15:09 +0000 2018,A transcript of Seth Meyers's Golden Globes monologue https://t.co/MeEYazWZ6h,76,nytimes
0.2732,0.0,0.89,0.11,Mon Jan 08 12:00:21 +0000 2018,"President Trump defended his fitness for office after a new book raised questions about his mental health, calling… https://t.co/AZZgNfvkgC",77,nytimes
0.0258,0.0,0.942,0.058,Mon Jan 08 11:50:08 +0000 2018,"Stephen Bannon tried backing away from his explosive comments, saying that the younger Trump was ""both a patriot an… https://t.co/TpdTx9rGoe",78,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 11:40:13 +0000 2018,"Read speeches from Elisabeth Moss, Laura Dern, Frances McDormand and Gary Oldman https://t.co/vXYIWzJyXj",79,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 11:30:06 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/onNxHFF46I https://t.co/uC0AobaWGP,80,nytimes
-0.2732,0.091,0.909,0.0,Mon Jan 08 11:21:02 +0000 2018,"An Iranian oil tanker that collided with another ship off China's coast is at risk of exploding and sinking, the Ch… https://t.co/XrCcYABhA0",81,nytimes
0.4215,0.0,0.877,0.123,Mon Jan 08 11:11:02 +0000 2018,"RT @nytimesworld: Remember the “new Coke” blunder? The makers of Irn Bru, a popular Scottish soda, are facing a similar uproar from custome…",82,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 11:00:23 +0000 2018,Israel published a blacklist of 20 organizations whose leaders it has barred from entering the country for supporti… https://t.co/SSYCUKsLvl,83,nytimes
0.5267,0.0,0.784,0.216,Mon Jan 08 10:46:03 +0000 2018,"The strongest challenger to Egypt’s leader withdrew from the country’s presidential race, with his lawyer saying th… https://t.co/o6dlzUHSaX",84,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 10:29:02 +0000 2018,Read Oprah Winfrey's Golden Globes speech https://t.co/Q3O0v5mAmu,85,nytimes
-0.4215,0.128,0.872,0.0,Mon Jan 08 10:15:12 +0000 2018,The police in Belfast said they were investigating a tweet by a member of Parliament who appeared to mock the anniv… https://t.co/hPyVFiNOXj,86,nytimes
0.4767,0.0,0.763,0.237,Mon Jan 08 09:59:03 +0000 2018,The complete list of winners at the 2018 Golden Globes https://t.co/BbxDaUeBJV,87,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 09:44:04 +0000 2018,RT @nytimesworld: How do you maintain a fence nearly twice as long as the U.S.-Mexico border? Ask Australia. https://t.co/tIvo6eTjgH,88,nytimes
-0.4404,0.146,0.854,0.0,Mon Jan 08 09:31:01 +0000 2018,"Opinion: ""America is upside down and inside out. There's meaningless make-believe in the capital of politics. There… https://t.co/D9MIieTr87",89,nytimes
-0.25,0.1,0.9,0.0,Mon Jan 08 09:16:05 +0000 2018,"Countries are unsure whether to take President Trump's words as policy pronouncements, or whether they can be safel… https://t.co/w3BeqjVQSX",90,nytimes
-0.7096,0.296,0.704,0.0,Mon Jan 08 08:52:06 +0000 2018,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/jod8Mlwjar,91,nytimes
0.6187,0.082,0.69,0.229,Mon Jan 08 08:37:05 +0000 2018,"RT @FrankBruni: In this anxious time of absent leadership, I found reassurance in the gestures, words and work honored at the Golden Globes…",92,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 08:22:05 +0000 2018,"Heavy snowfall. Face-freezing temperatures. Around the globe, another winter phenomenon was in full force: rescuing… https://t.co/YlGk9Halee",93,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 08:07:11 +0000 2018,"Will Steve Bannon be able to hang on to Breitbart News?
 https://t.co/aLi0eFHf1C",94,nytimes
0.4019,0.0,0.891,0.109,Mon Jan 08 07:52:01 +0000 2018,"RT @nytimesarts: The Golden Globes was a half-protest, half party, where some stars spoke out for #TimesUp and others let their pins do the…",95,nytimes
0.5106,0.061,0.711,0.228,Mon Jan 08 07:37:06 +0000 2018,Can tech companies like Google and Paytm convince Indian consumers to leave their cash at home? https://t.co/m4jc3kUfzS,96,nytimes
0.5719,0.0,0.709,0.291,Mon Jan 08 07:22:06 +0000 2018,The votes are in: Oprah Winfrey won the night https://t.co/bueoAJBdn1,97,nytimes
0.5859,0.0,0.84,0.16,Mon Jan 08 07:07:03 +0000 2018,RT @sewellchan: I was moved by @Oprah's remarks about Recy Taylor — and honored to have written our @NYTObits obituary about her: https://t…,98,nytimes
0.3818,0.0,0.874,0.126,Mon Jan 08 06:52:00 +0000 2018,"Walking or cycling changes the makeup of our gut bacteria in ways that may promote health, a study found https://t.co/H3YPWim14a",99,nytimes
0.0,0.0,1.0,0.0,Mon Jan 08 06:37:04 +0000 2018,A suburb in Australia just had the hottest day on record https://t.co/ZhX1ngFRiW,100,nytimes
